gene_id	id	product	target_prot	target_nuc	unique_id	cluster	padloc_system	padloc_gene
WP_087299670.1	WP_087299670.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_140400772.1	WP_140400772.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299672.1	WP_087299672.1	sortase domain-bontaining protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299674.1	WP_087299674.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299677.1	WP_087299677.1	UvrD-helicase domain-containing protein	WP_087299633.1	NZ_NFKP01000003.1	67	39		
WP_162614149.1	WP_162614149.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299679.1	WP_087299679.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299681.1	WP_087299681.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299683.1	WP_087299683.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299687.1	WP_087299687.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_275532402.1	WP_275532402.1	AAA family ATPase	WP_087299633.1	NZ_NFKP01000003.1	67	93		
WP_087299691.1	WP_087299691.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299693.1	WP_087299693.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_162614152.1	WP_162614152.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299697.1	WP_087299697.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299699.1	WP_087299699.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299701.1	WP_087299701.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299703.1	WP_087299703.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299705.1	WP_087299705.1	DHH family phosphoesterase	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299707.1	WP_087299707.1	ATP-dependent helicase	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087416100.1	WP_087416100.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_162614153.1	WP_162614153.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299713.1	WP_087299713.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299715.1	WP_087299715.1	hypothetical protein	WP_087299633.1	NZ_NFKP01000003.1	67			
WP_087299717.1	WP_087299717.1	metallophosphoesterase	WP_087299633.1	NZ_NFKP01000003.1	67			
MBP5596713.1	MBP5596713.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	452		
MBP5596714.1	MBP5596714.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596715.1	MBP5596715.1	peptidoglycan-binding protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596716.1	MBP5596716.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596717.1	MBP5596717.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596718.1	MBP5596718.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596719.1	MBP5596719.1	collagen-like protein	MBP5596746.1	JAGCTX010000238.1	68	450		
MBP5596720.1	MBP5596720.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	450		
MBP5596721.1	MBP5596721.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	482		
MBP5596722.1	MBP5596722.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	483		
MBP5596723.1	MBP5596723.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596724.1	MBP5596724.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	484		
MBP5596725.1	MBP5596725.1	N4-gp56 family major capsid protein	MBP5596746.1	JAGCTX010000238.1	68	485		
MBP5596726.1	MBP5596726.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	486		
MBP5596727.1	MBP5596727.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	487		
MBP5596728.1	MBP5596728.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596729.1	MBP5596729.1	phage terminase large subunit	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596730.1	MBP5596730.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	451		
MBP5596731.1	MBP5596731.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596732.1	MBP5596732.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596733.1	MBP5596733.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596734.1	MBP5596734.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596735.1	MBP5596735.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596736.1	MBP5596736.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	102		
MBP5596737.1	MBP5596737.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596738.1	MBP5596738.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596739.1	MBP5596739.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596740.1	MBP5596740.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596741.1	MBP5596741.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	2		
MBP5596742.1	MBP5596742.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	44		
MBP5596743.1	MBP5596743.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	5		
MBP5596744.1	MBP5596744.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	4		
MBP5596745.1	MBP5596745.1	ThiF family adenylyltransferase	MBP5596746.1	JAGCTX010000238.1	68	3		
MBP5596746.1	MBP5596746.1	RNA-directed DNA polymerase	MBP5596746.1	JAGCTX010000238.1	68	1		
MBP5596747.1	MBP5596747.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596748.1	MBP5596748.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	113		
MBP5596749.1	MBP5596749.1	DEAD/DEAH box helicase family protein	MBP5596746.1	JAGCTX010000238.1	68	29		
MBP5596750.1	MBP5596750.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	83		
MBP5596751.1	MBP5596751.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596752.1	MBP5596752.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	112		
MBP5596753.1	MBP5596753.1	ATP-binding protein	MBP5596746.1	JAGCTX010000238.1	68	111		
MBP5596754.1	MBP5596754.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	174		
MBP5596755.1	MBP5596755.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	304		
MBP5596756.1	MBP5596756.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596757.1	MBP5596757.1	helix-turn-helix transcriptional regulator	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596758.1	MBP5596758.1	helix-turn-helix transcriptional regulator	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596759.1	MBP5596759.1	YqaJ viral recombinase family protein	MBP5596746.1	JAGCTX010000238.1	68	260		
MBP5596760.1	MBP5596760.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68			
MBP5596761.1	MBP5596761.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	480		
MBP5596762.1	MBP5596762.1	hypothetical protein	MBP5596746.1	JAGCTX010000238.1	68	452		
GHV17569.1	GHV17569.1	CRISPR-associated endoribonuclease Cas2	GHV17571.1	BNUP01000185.1	69			
GHV17571.1	GHV17571.1	hypothetical protein	GHV17571.1	BNUP01000185.1	69	1		
GHV17573.1	GHV17573.1	hypothetical protein	GHV17571.1	BNUP01000185.1	69			
WP_000700712.1	WP_000700712.1	alpha/beta hydrolase	WP_014895377.1	NZ_CM000759.1	72			
WP_000527241.1	WP_000527241.1	M60 family metallopeptidase	WP_014895377.1	NZ_CM000759.1	72			
WP_001004044.1	WP_001004044.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_131202514.1	WP_131202514.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	476		
WP_000428246.1	WP_000428246.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_000798434.1	WP_000798434.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	475		
WP_001141928.1	WP_001141928.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	474		
WP_003310272.1	WP_003310272.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_003310273.1	WP_003310273.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_001157798.1	WP_001157798.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_001133506.1	WP_001133506.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_000342936.1	WP_000342936.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	473		
WP_000161332.1	WP_000161332.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_000244637.1	WP_000244637.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	472		
WP_003310276.1	WP_003310276.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_000088889.1	WP_000088889.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_000672212.1	WP_000672212.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	471		
WP_000589206.1	WP_000589206.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_000666522.1	WP_000666522.1	type II toxin-antitoxin system RnlB family antitoxin	WP_014895377.1	NZ_CM000759.1	72			
WP_000108080.1	WP_000108080.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_000014348.1	WP_000014348.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	470		
WP_000424042.1	WP_000424042.1	HD domain-containing protein	WP_014895377.1	NZ_CM000759.1	72	37		
WP_001071098.1	WP_001071098.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	469		
WP_000502605.1	WP_000502605.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	468		
WP_000108739.1	WP_000108739.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	467		
WP_000149726.1	WP_000149726.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	466		
WP_000229935.1	WP_000229935.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	465		
WP_000455658.1	WP_000455658.1	SpoVG family protein	WP_014895377.1	NZ_CM000759.1	72	305		
WP_000783539.1	WP_000783539.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	464		
WP_001097001.1	WP_001097001.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	303		
WP_000174333.1	WP_000174333.1	ParM/StbA family protein	WP_014895377.1	NZ_CM000759.1	72	302		
WP_000039126.1	WP_000039126.1	replication initiator protein A	WP_014895377.1	NZ_CM000759.1	72	453		
WP_000429378.1	WP_000429378.1	ArsC/Spx/MgsR family protein	WP_014895377.1	NZ_CM000759.1	72	301		
WP_001186810.1	WP_001186810.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	300		
WP_014895376.1	WP_014895376.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	299		
WP_000183580.1	WP_000183580.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	298		
WP_000392413.1	WP_000392413.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	297		
WP_000586245.1	WP_000586245.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	296		
WP_000258786.1	WP_000258786.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	295		
WP_000174336.1	WP_000174336.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	294		
WP_000885434.1	WP_000885434.1	ThiF family adenylyltransferase	WP_014895377.1	NZ_CM000759.1	72	62		
WP_001050741.1	WP_001050741.1	reverse transcriptase-like protein	WP_014895377.1	NZ_CM000759.1	72	261		
WP_001177565.1	WP_001177565.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	293		
WP_226790174.1	WP_226790174.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	262		
WP_000855128.1	WP_000855128.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	292		
WP_000348751.1	WP_000348751.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	291		
WP_000178916.1	WP_000178916.1	PHP domain-containing protein	WP_014895377.1	NZ_CM000759.1	72	8		
WP_001142742.1	WP_001142742.1	LAGLIDADG family homing endonuclease	WP_014895377.1	NZ_CM000759.1	72	264		
WP_080548771.1	WP_080548771.1	DNA polymerase III subunit alpha	WP_014895377.1	NZ_CM000759.1	72	8		
WP_000169680.1	WP_000169680.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	290		
WP_000748200.1	WP_000748200.1	DUF6440 family protein	WP_014895377.1	NZ_CM000759.1	72	289		
WP_000459967.1	WP_000459967.1	NAD-dependent DNA ligase LigA	WP_014895377.1	NZ_CM000759.1	72	126		
WP_014895377.1	WP_014895377.1	reverse transcriptase domain-containing protein	WP_014895377.1	NZ_CM000759.1	72	1		
WP_001158424.1	WP_001158424.1	group II intron reverse transcriptase/maturase	WP_014895377.1	NZ_CM000759.1	72			
WP_000136658.1	WP_000136658.1	SLOG family protein	WP_014895377.1	NZ_CM000759.1	72	14		
WP_000562884.1	WP_000562884.1	GIY-YIG nuclease family protein	WP_014895377.1	NZ_CM000759.1	72	263		
WP_000377210.1	WP_000377210.1	tRNA(His) guanylyltransferase Thg1 family protein	WP_014895377.1	NZ_CM000759.1	72	36		
WP_000733200.1	WP_000733200.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	288		
WP_000999050.1	WP_000999050.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	287		
WP_001287479.1	WP_001287479.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	286		
WP_000048806.1	WP_000048806.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	285		
WP_000286104.1	WP_000286104.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	284		
WP_001154442.1	WP_001154442.1	response regulator aspartate phosphatase	WP_014895377.1	NZ_CM000759.1	72	512		
WP_003310292.1	WP_003310292.1	Phr family secreted Rap phosphatase inhibitor	WP_014895377.1	NZ_CM000759.1	72			
WP_000254100.1	WP_000254100.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	283		
WP_003310293.1	WP_003310293.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	454		
WP_000673121.1	WP_000673121.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	84		
WP_000805225.1	WP_000805225.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	282		
WP_000607069.1	WP_000607069.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	281		
WP_000911420.1	WP_000911420.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	280		
WP_000591044.1	WP_000591044.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	279		
WP_000136662.1	WP_000136662.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	278		
WP_001201945.1	WP_001201945.1	ThiF family adenylyltransferase	WP_014895377.1	NZ_CM000759.1	72	62		
WP_000859797.1	WP_000859797.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	277		
WP_001018525.1	WP_001018525.1	N-acetylmuramoyl-L-alanine amidase	WP_014895377.1	NZ_CM000759.1	72	175		
WP_000183534.1	WP_000183534.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	458		
WP_000609242.1	WP_000609242.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	276		
WP_001151669.1	WP_001151669.1	thymidine kinase	WP_014895377.1	NZ_CM000759.1	72	275		
WP_001240705.1	WP_001240705.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	274		
WP_000284404.1	WP_000284404.1	single-stranded DNA-binding protein	WP_014895377.1	NZ_CM000759.1	72	81		
WP_000107273.1	WP_000107273.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	273		
WP_000021196.1	WP_000021196.1	recombinase RecA	WP_014895377.1	NZ_CM000759.1	72	172		
WP_000178252.1	WP_000178252.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	265		
WP_000275048.1	WP_000275048.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	272		
WP_153587191.1	WP_153587191.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	455		
WP_001031181.1	WP_001031181.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	110		
WP_000691718.1	WP_000691718.1	AAA family ATPase	WP_014895377.1	NZ_CM000759.1	72	58		
WP_000398537.1	WP_000398537.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	173		
WP_001173852.1	WP_001173852.1	thymidylate synthase	WP_014895377.1	NZ_CM000759.1	72	271		
WP_000624473.1	WP_000624473.1	dihydrofolate reductase	WP_014895377.1	NZ_CM000759.1	72	270		
WP_000945823.1	WP_000945823.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	269		
WP_000487831.1	WP_000487831.1	Sak single strand annealing protein	WP_014895377.1	NZ_CM000759.1	72	109		
WP_003254307.1	WP_003254307.1	phage holin	WP_014895377.1	NZ_CM000759.1	72	268		
WP_000881565.1	WP_000881565.1	ATP-dependent helicase	WP_014895377.1	NZ_CM000759.1	72	39		
WP_001023489.1	WP_001023489.1	dUTP diphosphatase	WP_014895377.1	NZ_CM000759.1	72	45		
WP_000583728.1	WP_000583728.1	dTMP kinase	WP_014895377.1	NZ_CM000759.1	72	267		
WP_001068334.1	WP_001068334.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	266		
WP_000156298.1	WP_000156298.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	457		
WP_000548555.1	WP_000548555.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72	456		
WP_003254302.1	WP_003254302.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_153587192.1	WP_153587192.1	hypothetical protein	WP_014895377.1	NZ_CM000759.1	72			
WP_270722354.1	WP_270722354.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	303		
WP_270692160.1	WP_270692160.1	ParM/StbA family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	302		
WP_270722355.1	WP_270722355.1	replication initiator protein A	WP_270722372.1	NZ_JAQFPF010000008.1	73	453		
WP_085782789.1	WP_085782789.1	ArsC/Spx/MgsR family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	301		
WP_270722356.1	WP_270722356.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	300		
WP_199694705.1	WP_199694705.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	299		
WP_270722357.1	WP_270722357.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	298		
WP_270722359.1	WP_270722359.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	297		
WP_270722361.1	WP_270722361.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	296		
WP_199694702.1	WP_199694702.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	295		
WP_270722362.1	WP_270722362.1	Mov34/MPN/PAD-1 family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	294		
WP_270722363.1	WP_270722363.1	ThiF family adenylyltransferase	WP_270722372.1	NZ_JAQFPF010000008.1	73	62		
WP_257470574.1	WP_257470574.1	reverse transcriptase-like protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	261		
WP_270722365.1	WP_270722365.1	DNA-binding protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	293		
WP_232357389.1	WP_232357389.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	262		
WP_270722367.1	WP_270722367.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	292		
WP_139888850.1	WP_139888850.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	463		
WP_139888849.1	WP_139888849.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	462		
WP_270722368.1	WP_270722368.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	291		
WP_270722369.1	WP_270722369.1	DNA polymerase III subunit alpha	WP_270722372.1	NZ_JAQFPF010000008.1	73	8		
WP_270722370.1	WP_270722370.1	IS66 family insertion sequence element accessory protein TnpA	WP_270722372.1	NZ_JAQFPF010000008.1	73	290		
WP_139888847.1	WP_139888847.1	DUF6440 family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	289		
WP_270722371.1	WP_270722371.1	NAD-dependent DNA ligase LigA	WP_270722372.1	NZ_JAQFPF010000008.1	73	126		
WP_270722372.1	WP_270722372.1	reverse transcriptase domain-containing protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	1		
WP_270722373.1	WP_270722373.1	SLOG family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	14		
WP_270722374.1	WP_270722374.1	GIY-YIG nuclease family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	263		
WP_270722578.1	WP_270722578.1	tRNA(His) guanylyltransferase Thg1 family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	36		
WP_139888841.1	WP_139888841.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	288		
WP_270722375.1	WP_270722375.1	NADAR family protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	461		
WP_199694687.1	WP_199694687.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	287		
WP_270722377.1	WP_270722377.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	286		
WP_228247812.1	WP_228247812.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	285		
WP_270722378.1	WP_270722378.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	284		
WP_270722380.1	WP_270722380.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	283		
WP_179885048.1	WP_179885048.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	454		
WP_180358555.1	WP_180358555.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73			
WP_270722381.1	WP_270722381.1	glycosyltransferase family 2 protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	460		
WP_270722382.1	WP_270722382.1	nucleotide sugar dehydrogenase	WP_270722372.1	NZ_JAQFPF010000008.1	73	459		
WP_098265083.1	WP_098265083.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	282		
WP_139888833.1	WP_139888833.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	281		
WP_139888832.1	WP_139888832.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	280		
WP_139888831.1	WP_139888831.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	279		
WP_270722383.1	WP_270722383.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	278		
WP_270722384.1	WP_270722384.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	62		
WP_270722386.1	WP_270722386.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	264		
WP_270722388.1	WP_270722388.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	62		
WP_270722389.1	WP_270722389.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	277		
WP_270722390.1	WP_270722390.1	N-acetylmuramoyl-L-alanine amidase	WP_270722372.1	NZ_JAQFPF010000008.1	73	175		
WP_085782742.1	WP_085782742.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	61		
WP_270722391.1	WP_270722391.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73			
WP_139888824.1	WP_139888824.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	276		
WP_270722394.1	WP_270722394.1	thymidine kinase	WP_270722372.1	NZ_JAQFPF010000008.1	73	275		
WP_270722395.1	WP_270722395.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	274		
WP_270722396.1	WP_270722396.1	single-stranded DNA-binding protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	81		
WP_139888821.1	WP_139888821.1	hypothetical protein	WP_270722372.1	NZ_JAQFPF010000008.1	73	273		
WP_270722398.1	WP_270722398.1	recombinase RecA	WP_270722372.1	NZ_JAQFPF010000008.1	73	172		
