leaf_id	og_index	superkingdom	kingdom	phylum	class	order	family	genus	species	start_win	end_win	strand_win	start_target	end_target
2269	2268	Bacteria	unclassified	Planctomycetota					Planctomycetota bacterium	0.0	4697.0	+	3773.0	4697.0
2270	2269		unclassified						unidentified	150920.0	231933.0	+	190920.0	191933.0
2271	2270	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Altibacter	Altibacter sp.	0.0	29776.0	+	20831.0	21865.0
2272	2271	Bacteria	unclassified	Chloroflexota					Chloroflexota bacterium	0.0	1200.0	-	1.0	633.0
2273	2272	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium	Roseibium sp.	0.0	20013.0	-	1.0	937.0
2274	2273	Bacteria	unclassified	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella sp. An290	27175.0	108824.0	+	67175.0	68824.0
2275	2274	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0.0	355.0	-	1.0	355.0
2276	2275	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium	0.0	11628.0	+	339.0	1598.0
2277	2276	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Chthonobacter	Chthonobacter albigriseus	271495.0	314163.0	-	311495.0	312559.0
2278	2277	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	0.0	11913.0	+	10822.0	11913.0
2279	2278	Bacteria	unclassified	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp. ST-bin5	59531.0	115350.0	-	99531.0	101165.0
2280	2279	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides leei	0.0	55620.0	-	30774.0	31835.0
2281	2280	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella copri	62550.0	107770.0	-	102550.0	103596.0
2282	2281	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Hyalangium	Hyalangium sp.	13660.0	95066.0	-	53660.0	55066.0
2283	2282	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcoides	Macrococcoides goetzii	0.0	47126.0	-	8336.0	10162.0
2284	2283	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas naejangsanensis	1942854.0	2024329.0	+	1982854.0	1984329.0
2285	2284	Bacteria	unclassified	Actinomycetota	Thermoleophilia	Solirubrobacterales			Solirubrobacterales bacterium	342529.0	424211.0	+	382529.0	384211.0
2286	2285	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	0.0	4388.0	+	3994.0	4388.0
2287	2286	Bacteria	unclassified	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus parvulus	62458.0	137201.0	+	102458.0	104200.0
2288	2287	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	0.0	702.0	-	1.0	702.0
2289	2288	Bacteria	unclassified	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella sp.	68222.0	149901.0	+	108222.0	109901.0
2290	2289	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Pseudovibrio	Pseudovibrio sp. Ad46	213919.0	257376.0	-	253919.0	255058.0
2291	2290	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Pyxidicoccus	Pyxidicoccus xibeiensis	168262.0	249677.0	+	208262.0	209677.0
2292	2291	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas coronafaciens	7279.0	88175.0	-	47279.0	48175.0
2293	2292	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae	404786.0	485778.0	+	444786.0	445778.0
2294	2293	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. B263B2A	0.0	41821.0	+	5143.0	6171.0
2295	2294	Bacteria	unclassified	Acidobacteriota	Terriglobia			Candidatus Angelobacter	Candidatus Angelobacter sp.	0.0	41762.0	-	28813.0	29796.0
2296	2295	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae	Maricaulis	Maricaulis sp.	0.0	39432.0	+	8739.0	9635.0
2297	2296	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp. ZJ279	0.0	22035.0	+	8077.0	9096.0
2298	2297		unclassified						unidentified					
2299	2298	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	0.0	11598.0	-	837.0	1775.0
2300	2299	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia zhejiangensis	0.0	9966.0	+	8609.0	9966.0
2301	2300	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus sp. FSL K6-0057	4014017.0	4095042.0	-	4054017.0	4055042.0
2302	2301	Bacteria	unclassified	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Maribellus	Maribellus mangrovi	409586.0	490899.0	+	449586.0	450899.0
2303	2302	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	0.0	68458.0	-	33063.0	34262.0
2304	2303	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus	2396250.0	2477107.0	+	2436250.0	2437107.0
2305	2304	Bacteria	unclassified	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus asini					
2306	2305	Bacteria	unclassified	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		Solirubrobacteraceae bacterium	0.0	16752.0	+	5608.0	7224.0
2307	2306	Bacteria	unclassified	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	262638.0	343687.0	+	302638.0	303687.0
2308	2307	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium mongolense	102646.0	184154.0	+	142646.0	144154.0
2309	2308	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium	Archangium sp.	0.0	77545.0	-	35476.0	37545.0
2310	2309	Bacteria	unclassified	Myxococcota	Myxococcia				Deltaproteobacteria bacterium	0.0	3137.0	+	159.0	1628.0
2311	2310	Bacteria	unclassified	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales			Desulfobacterales bacterium	0.0	16321.0	+	15166.0	16044.0
2312	2311	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Nostocales	Rhizonemataceae	Rhizonema	Rhizonema sp. PD37	0.0	28384.0	-	260.0	1018.0
2313	2312	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		Oscillospiraceae bacterium	0.0	42706.0	-	1663.0	2706.0
2314	2313	Bacteria	unclassified	Chloroflexota					Chloroflexota bacterium	0.0	46431.0	+	4857.0	6431.0
2315	2314	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp.	0.0	25354.0	+	20492.0	21547.0
2316	2315	Bacteria	unclassified	Myxococcota		Polyangiales	Polyangiaceae		Polyangiaceae bacterium	0.0	4571.0	-	2522.0	4330.0
2317	2316	Bacteria	unclassified	Bacteroidota					Bacteroidota bacterium	192868.0	245760.0	+	232868.0	234289.0
2318	2317	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. UYPR2.512	0.0	5944.0	-	476.0	2503.0
2319	2318	Bacteria	unclassified	Actinomycetota	Acidimicrobiia				Acidimicrobiia bacterium	0.0	1887.0	-	114.0	1887.0
2320	2319	Bacteria	unclassified						bacterium	0.0	3411.0	+	2211.0	3323.0
2321	2320	Bacteria	unclassified	Bacteroidota					Bacteroidota bacterium	0.0	6343.0	-	2955.0	3818.0
2322	2321		unclassified						unidentified	12603.0	91440.0	+	52603.0	53640.0
2323	2322	Archaea	unclassified	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina sp. Kolksee	499809.0	581434.0	+	539809.0	541434.0
2324	2323	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Nitrosospira multiformis	476164.0	557660.0	+	516164.0	517660.0
2325	2324	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	158012.0	200749.0	+	198012.0	198716.0
2326	2325	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. 1-1(7)	1355416.0	1436447.0	-	1395416.0	1396447.0
2327	2326	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae		Beijerinckiaceae bacterium	0.0	3303.0	-	1.0	1278.0
2328	2327	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	0.0	409.0	+	1.0	409.0
2329	2328	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylosinus	Methylosinus sp. C49	3142439.0	3223482.0	+	3182439.0	3183482.0
2330	2329	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae		Burkholderiaceae bacterium					
2331	2330	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	0.0	54938.0	+	13160.0	14938.0
2332	2331	Bacteria	unclassified	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae		Gemmataceae bacterium	0.0	3639.0	+	2729.0	3639.0
2333	2332	Bacteria	unclassified	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum sp. enrichment culture clone C5	5404.0	60470.0	-	45404.0	47143.0
2334	2333	Bacteria	unclassified	Bacillota	Clostridia				Clostridia bacterium	0.0	3029.0	+	1803.0	2810.0
2335	2334	Bacteria	unclassified	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger	0.0	13033.0	+	12372.0	13033.0
2336	2335	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	12779.0	93825.0	-	52779.0	53825.0
2337	2336	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mangrovimonas	Mangrovimonas sp. CR14	102677.0	183717.0	+	142677.0	143717.0
2338	2337	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. AED	299075.0	380136.0	-	339075.0	340136.0
2339	2338	Bacteria	unclassified	Chloroflexota					Chloroflexota bacterium	8716.0	52744.0	+	48716.0	49720.0
2340	2339	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae		Bacteroidaceae bacterium	0.0	15121.0	-	9.0	860.0
2341	2340	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	Rummeliibacillus suwonensis	0.0	57640.0	-	16606.0	17640.0
2342	2341	Bacteria	unclassified	Acidobacteriota	Blastocatellia	Blastocatellales	Pyrinomonadaceae		Pyrinomonadaceae bacterium	0.0	1091.0	-	50.0	721.0
2343	2342	Bacteria	unclassified	Bacteroidota					Bacteroidota bacterium	0.0	5815.0	+	2966.0	4159.0
2344	2343	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	49171.0	130205.0	+	89171.0	90205.0
2345	2344	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus xylanilyticus	122718.0	203785.0	+	162718.0	163785.0
2346	2345	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas lipotrueae	180049.0	261695.0	+	220049.0	221695.0
2347	2346	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae	Oceanicaulis	Oceanicaulis sp.	74779.0	156428.0	-	114779.0	116428.0
2348	2347	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens ulvanivorans	0.0	2510.0	+	1517.0	2395.0
2349	2348	Bacteria	unclassified	Nitrospirota					Nitrospirota bacterium	2206.0	83171.0	-	42206.0	43171.0
2350	2349	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium lividum	0.0	54871.0	-	13545.0	15008.0
2351	2350	Bacteria	unclassified	Cyanobacteriota					Cyanobacteria bacterium J06642_3	0.0	3457.0	-	19.0	1419.0
2352	2351	Bacteria	unclassified	Pseudomonadota	Hydrogenophilia	Hydrogenophilales	Hydrogenophilaceae		Hydrogenophilaceae bacterium	0.0	5264.0	-	1263.0	2987.0
2353	2352	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	0.0	50122.0	+	8299.0	10122.0
2354	2353	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		Oxalobacteraceae bacterium	8441.0	90138.0	+	48441.0	50138.0
2355	2354	Bacteria	unclassified	Myxococcota	Bradymonadia				Bradymonadia bacterium	138175.0	219797.0	+	178175.0	179797.0
2356	2355	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	Tolumonas auensis	748570.0	829601.0	-	788570.0	789601.0
2357	2356	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. WC2409	3202717.0	3283781.0	-	3242717.0	3243781.0
2358	2357		unclassified						unidentified	2161111.0	2242523.0	+	2201111.0	2202523.0
2359	2358	Bacteria	unclassified	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		Pirellulaceae bacterium	0.0	10134.0	-	7468.0	8794.0
2360	2359	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii	148160.0	229194.0	-	188160.0	189194.0
2361	2360	Bacteria	unclassified	Myxococcota	Myxococcia				Deltaproteobacteria bacterium	0.0	23562.0	+	8906.0	10345.0
2362	2361	Bacteria	unclassified	Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae		Lewinellaceae bacterium	0.0	42869.0	+	2285.0	2869.0
2363	2362	Bacteria	unclassified	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	Aliarcobacter butzleri	0.0	47427.0	-	38637.0	39668.0
2364	2363	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium iliopiscarium	45576.0	89078.0	-	85576.0	86556.0
2365	2364	Bacteria	unclassified	Myxococcota		Haliangiales	Kofleriaceae		Kofleriaceae bacterium	0.0	5245.0	-	3358.0	4782.0
2366	2365	Bacteria	unclassified	Candidatus Hydrogenedentota					Candidatus Hydrogenedentota bacterium	0.0	6283.0	-	3564.0	4433.0
2367	2366	Bacteria	unclassified	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae		Gaiellaceae bacterium	0.0	17545.0	-	1296.0	3041.0
2368	2367	Bacteria	unclassified	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Limnoglobus	Limnoglobus roseus	142208.0	223512.0	+	182208.0	183512.0
2369	2368	Bacteria	unclassified	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula sp.	0.0	28688.0	+	10618.0	11628.0
2370	2369	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Planococcaceae	Solibacillus	Solibacillus sp. FSL W8-0474	1704994.0	1786013.0	+	1744994.0	1746013.0
2371	2370	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	0.0	4910.0	+	1442.0	2404.0
2372	2371	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia sp. E2M01	209173.0	290147.0	+	249173.0	250147.0
2373	2372	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Palleronia	Palleronia sp. THAF1	91349.0	172386.0	-	131349.0	132386.0
2374	2373	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.0	554.0	+	1.0	554.0
2375	2374	Bacteria	unclassified	Bacillota	Tissierellia	Tissierellales	Tissierellaceae		Tissierellaceae bacterium	0.0	19322.0	+	11134.0	12150.0
2376	2375	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae		Hyphomonadaceae bacterium	1595836.0	1677536.0	-	1635836.0	1637536.0
2377	2376	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Niallia	Niallia circulans	0.0	1940.0	-	1.0	1712.0
2378	2377	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	0.0	1521.0	+	699.0	1521.0
2379	2378	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	0.0	1377.0	+	1.0	943.0
2380	2379	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. ChiVER01	13358.0	94362.0	+	53358.0	54362.0
2381	2380	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales			Flavobacteriales bacterium	0.0	4085.0	+	2891.0	3907.0
2382	2381	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae		Hyphomonadaceae bacterium	169081.0	250763.0	+	209081.0	210763.0
2383	2382	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	2137956.0	2219488.0	-	2177956.0	2179488.0
2384	2383	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp.	0.0	41350.0	+	3051.0	3833.0
2385	2384	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	74765.0	155877.0	-	114765.0	115877.0
2386	2385	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Shimazuella	Shimazuella kribbensis	0.0	65086.0	+	23638.0	25086.0
2387	2386	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium	Archangium sp.	1999422.0	2081713.0	+	2039422.0	2041713.0
2388	2387	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp.	30412.0	111518.0	+	70412.0	71518.0
2389	2388	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia uliginosa	23047.0	104084.0	-	63047.0	64084.0
2390	2389	Bacteria	unclassified	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter duraquae	1004072.0	1085772.0	-	1044072.0	1045772.0
2391	2390	Bacteria	unclassified	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum sp.	0.0	29540.0	-	115.0	948.0
2392	2391	Bacteria	unclassified	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurovaceae	Sulfurovum	Sulfurovum sp.	0.0	5811.0	+	2971.0	4014.0
2393	2392	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	140909.0	221940.0	+	180909.0	181940.0
2394	2393		unclassified						unidentified	0.0	2854.0	+	1.0	2077.0
2395	2394	Bacteria	unclassified	Myxococcota	Myxococcia				Deltaproteobacteria bacterium					
2396	2395	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:1185	0.0	32802.0	-	7802.0	8836.0
2397	2396	Bacteria	unclassified	Lentisphaerota	Lentisphaeria	Victivallales			Victivallales bacterium	0.0	23421.0	-	9937.0	10899.0
2398	2397	Bacteria	unclassified	Pseudomonadota					Pseudomonadota bacterium	0.0	41130.0	-	114.0	1130.0
2399	2398	Bacteria	unclassified	Candidatus Melainabacteria		Candidatus Obscuribacterales			Candidatus Obscuribacterales bacterium	104877.0	185770.0	-	144877.0	145770.0
2400	2399	Bacteria	unclassified	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Halodesulfovibrio	Halodesulfovibrio aestuarii	829774.0	910820.0	+	869774.0	870820.0
2401	2400	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium lividum	2104529.0	2185614.0	-	2144529.0	2145614.0
2402	2401	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio coralliilyticus	1317384.0	1398247.0	-	1357384.0	1358247.0
2403	2402	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp. TUM15512	0.0	6039.0	+	5390.0	6039.0
2404	2403	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium sp. SCN 61-19	88710.0	151782.0	-	128710.0	130332.0
2405	2404	Bacteria	unclassified	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. 5H	70791.0	152743.0	+	110791.0	112743.0
2406	2405	Bacteria	unclassified	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter lutimaris	0.0	73502.0	+	32825.0	33502.0
2407	2406	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	Aromatoleum aromaticum	253975.0	335810.0	-	293975.0	295810.0
2408	2407	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. B1	0.0	20018.0	-	12294.0	13328.0
2409	2408	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	0.0	3079.0	-	566.0	1510.0
2410	2409	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	uncultured Maribacter sp.	30224.0	111072.0	-	70224.0	71072.0
